OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,DiscountPercent,Channel,Country
O002723,2024-06-16,C01050,P031,1,17.94,0.1,Website,UK
O002724,2024-06-16,C01836,P027,2,77.18,0.15,Website,UK
O002725,2024-06-16,C00092,P036,1,23.45,0.0,Mobile app,UK
O002726,2024-06-16,C00984,P034,1,14.9,0.15,Amazon,UK
O002727,2024-06-16,C00494,P020,1,57.0,0.05,Mobile app,NL
O002728,2024-06-16,C01821,P004,1,48.54,0.1,Mobile app,DE
O002729,2024-06-16,C00904,P040,1,16.16,0.0,Website,DE
O002730,2024-06-16,C01942,P045,1,29.14,0.0,Mobile app,DE
O002731,2024-06-16,C00580,P018,2,72.62,0.15,Website,UK
O002732,2024-06-16,C01622,P037,1,12.41,0.0,Mobile app,IT
O002733,2024-06-16,C01016,P030,1,33.38,0.0,Mobile app,FR
O002734,2024-06-16,C01482,P036,2,24.64,0.0,eBay,UK
O002735,2024-06-16,C00958,P043,2,16.03,0.15,Amazon,UK
O002736,2024-06-16,C00511,P040,4,15.36,0.15,Amazon,FR
O002737,2024-06-16,C00955,P008,1,41.38,0.0,Website,ES
O002738,2024-06-16,C00184,P039,2,24.09,0.15,Amazon,FR
O002739,2024-06-17,C00215,P004,4,46.17,0.15,Mobile app,UK
O002740,2024-06-17,C01193,P028,4,62.88,0.15,Website,DE
O002741,2024-06-17,C01402,P024,2,47.94,0.15,Website,DE
O002742,2024-06-17,C00140,P034,2,15.75,0.15,Amazon,UK
O002743,2024-06-17,C01188,P031,3,16.97,0.0,Mobile app,UK
O002744,2024-06-17,C01322,P003,4,40.23,0.0,Amazon,UK
O002745,2024-06-17,C01154,P018,4,75.39,0.0,Amazon,ES
O002746,2024-06-17,C00195,P019,2,42.2,0.0,Mobile app,ES
O002747,2024-06-17,C01617,P002,3,69.08,0.15,Mobile app,UK
O002748,2024-06-17,C01818,P027,2,78.89,0.05,Mobile app,IT
O002749,2024-06-17,C01614,P011,1,53.41,0.15,Website,UK
O002750,2024-06-18,C01018,P037,1,12.13,0.0,eBay,UK
O002751,2024-06-18,C01751,P029,3,35.7,0.0,Website,DE
O002752,2024-06-18,C01199,P028,3,65.42,0.0,eBay,FR
O002753,2024-06-18,C00167,P021,1,38.26,0.0,Website,ES
O002754,2024-06-18,C00707,P012,1,48.21,0.0,Mobile app,UK
O002755,2024-06-18,C01384,P019,1,39.16,0.1,Website,IT
O002756,2024-06-18,C01985,P014,3,49.97,0.1,Amazon,ES
O002757,2024-06-18,C00114,P026,1,72.35,0.0,Website,FR
O002758,2024-06-18,C01521,P022,2,39.06,0.0,eBay,FR
O002759,2024-06-18,C01052,P006,1,47.42,0.0,Website,UK
O002760,2024-06-18,C01987,P019,3,40.99,0.0,eBay,IT
O002761,2024-06-19,C00373,P005,1,67.06,0.05,Amazon,IT
O002762,2024-06-19,C00975,P017,2,40.28,0.0,eBay,NL
O002763,2024-06-19,C00662,P011,2,53.23,0.0,Mobile app,FR
O002764,2024-06-19,C00151,P015,2,53.15,0.0,Mobile app,UK
O002765,2024-06-19,C00788,P012,1,46.8,0.15,Amazon,UK
O002766,2024-06-19,C01369,P018,1,76.74,0.15,Website,FR
O002767,2024-06-19,C01107,P030,1,35.8,0.0,Mobile app,NL
O002768,2024-06-19,C00228,P043,1,16.55,0.15,eBay,UK
O002769,2024-06-19,C00575,P022,1,42.31,0.05,Website,UK
O002770,2024-06-19,C00615,P015,2,53.3,0.0,Website,DE
O002771,2024-06-19,C00402,P043,1,17.08,0.0,Website,DE
O002772,2024-06-19,C01162,P025,1,48.65,0.0,Website,IT
O002773,2024-06-19,C01043,P025,3,50.03,0.1,Website,UK
O002774,2024-06-19,C00603,P036,1,24.31,0.1,Mobile app,ES
O002775,2024-06-19,C00280,P001,1,58.56,0.15,Mobile app,NL
O002776,2024-06-20,C00034,P041,2,29.07,0.1,Website,DE
O002777,2024-06-20,C00155,P028,1,60.01,0.1,Mobile app,FR
O002778,2024-06-20,C01751,P028,2,62.85,0.1,Website,UK
O002779,2024-06-20,C00316,P039,1,23.58,0.0,eBay,DE
O002780,2024-06-20,C01930,P004,1,49.37,0.1,Website,ES
O002781,2024-06-20,C00801,P002,2,66.68,0.05,Mobile app,IT
O002782,2024-06-20,C01749,P002,2,67.13,0.0,Website,DE
O002783,2024-06-20,C01802,P035,1,14.79,0.15,Website,UK
O002784,2024-06-20,C01243,P006,1,48.12,0.15,Website,DE
O002785,2024-06-20,C01894,P028,4,62.15,0.0,Website,FR
O002786,2024-06-20,C01939,P035,2,14.84,0.15,Website,IT
O002787,2024-06-20,C00093,P041,1,29.62,0.0,Website,UK
O002788,2024-06-20,C00762,P021,2,39.55,0.15,Website,DE
O002789,2024-06-20,C01418,P028,1,60.22,0.05,Mobile app,ES
O002790,2024-06-20,C00864,P026,1,71.69,0.0,Website,UK
O002791,2024-06-20,C01758,P007,1,64.27,0.0,eBay,UK
O002792,2024-06-20,C00891,P036,4,25.25,0.0,Amazon,IT
O002793,2024-06-20,C00170,P023,3,44.84,0.0,Mobile app,FR
O002794,2024-06-20,C00461,P006,4,48.18,0.0,eBay,UK
O002795,2024-06-20,C00778,P036,1,24.92,0.05,Website,FR
O002796,2024-06-21,C01447,P001,1,58.93,0.0,eBay,NL
O002797,2024-06-21,C00288,P031,4,18.36,0.1,Website,UK
O002798,2024-06-21,C00270,P020,1,56.66,0.0,Website,UK
O002799,2024-06-21,C01600,P043,1,17.16,0.0,Mobile app,UK
O002800,2024-06-21,C01686,P022,1,41.57,0.0,Website,UK
O002801,2024-06-21,C01939,P026,4,74.95,0.0,Mobile app,UK
O002802,2024-06-21,C01624,P023,4,46.63,0.1,Website,NL
O002803,2024-06-21,C01303,P009,4,53.64,0.15,Mobile app,UK
O002804,2024-06-21,C01052,P032,2,28.33,0.0,Website,FR
O002805,2024-06-22,C00646,P020,1,58.87,0.0,Website,UK
O002806,2024-06-22,C01879,P036,2,25.48,0.0,eBay,UK
O002807,2024-06-22,C00968,P040,1,16.07,0.1,Website,FR
O002808,2024-06-22,C01214,P015,1,50.36,0.0,Amazon,NL
O002809,2024-06-22,C00094,P005,2,67.3,0.1,Website,UK
O002810,2024-06-22,C01580,P031,1,18.28,0.1,eBay,FR
O002811,2024-06-22,C01923,P023,3,44.0,0.15,Website,UK
O002812,2024-06-22,C00877,P019,2,41.88,0.0,Mobile app,DE
O002813,2024-06-22,C00242,P001,2,58.38,0.0,eBay,DE
O002814,2024-06-22,C00440,P045,4,30.61,0.0,eBay,UK
O002815,2024-06-22,C01595,P045,1,28.58,0.0,Amazon,UK
O002816,2024-06-22,C01424,P011,3,53.8,0.0,Website,ES
O002817,2024-06-22,C00696,P032,2,26.11,0.15,Website,UK
O002818,2024-06-22,C01705,P036,1,25.31,0.0,Amazon,NL
O002819,2024-06-22,C01854,P032,1,26.07,0.15,Amazon,FR
O002820,2024-06-22,C00643,P035,1,14.34,0.05,eBay,DE
O002821,2024-06-22,C00223,P033,1,16.38,0.05,Website,FR
O002822,2024-06-22,C01978,P039,2,23.14,0.0,Website,UK
O002823,2024-06-22,C01187,P023,3,46.56,0.0,Website,UK
O002824,2024-06-22,C01449,P016,1,53.18,0.0,Website,NL
O002825,2024-06-22,C00564,P017,3,40.13,0.0,Mobile app,UK
O002826,2024-06-22,C00539,P043,1,15.71,0.1,Website,UK
O002827,2024-06-22,C00386,P006,1,50.15,0.0,Amazon,UK
O002828,2024-06-22,C00176,P008,2,43.68,0.0,Website,NL
O002829,2024-06-22,C00993,P014,4,48.97,0.05,Website,IT
O002830,2024-06-23,C00682,P045,1,30.77,0.15,Mobile app,DE
O002831,2024-06-23,C00483,P043,3,15.9,0.15,Website,ES
O002832,2024-06-23,C01030,P006,4,47.2,0.1,Website,FR
O002833,2024-06-23,C01705,P035,1,14.27,0.05,Website,FR
O002834,2024-06-23,C01205,P031,2,17.95,0.0,Website,UK
O002835,2024-06-23,C00037,P019,4,40.59,0.1,Amazon,IT
O002836,2024-06-23,C01256,P031,1,16.99,0.0,Mobile app,DE
O002837,2024-06-23,C01165,P003,3,43.63,0.15,Website,IT
O002838,2024-06-23,C01895,P022,1,40.34,0.0,Mobile app,NL
O002839,2024-06-23,C00047,P003,2,41.16,0.15,Website,UK
O002840,2024-06-23,C01832,P002,1,64.26,0.05,Website,UK
O002841,2024-06-23,C01889,P012,1,49.7,0.0,Amazon,FR
O002842,2024-06-23,C00670,P024,3,45.75,0.1,Amazon,UK
O002843,2024-06-23,C01601,P022,3,42.33,0.1,Mobile app,NL
O002844,2024-06-23,C00711,P032,4,27.51,0.15,Website,ES
O002845,2024-06-24,C00054,P041,2,30.13,0.0,Website,FR
O002846,2024-06-24,C00923,P028,3,62.34,0.15,Website,UK
O002847,2024-06-24,C00466,P045,3,29.17,0.05,Mobile app,IT
O002848,2024-06-24,C00496,P013,2,59.71,0.15,Website,IT
O002849,2024-06-24,C01152,P010,3,50.45,0.1,Website,ES
O002850,2024-06-24,C00922,P017,2,42.15,0.15,Website,FR
O002851,2024-06-24,C00345,P030,2,35.25,0.0,Website,FR
O002852,2024-06-24,C01829,P019,2,40.76,0.1,Website,UK
O002853,2024-06-24,C01871,P028,1,63.55,0.0,Website,UK
O002854,2024-06-24,C00080,P026,1,71.23,0.05,Mobile app,DE
O002855,2024-06-24,C01328,P020,1,56.23,0.1,Mobile app,UK
O002856,2024-06-24,C00195,P030,4,34.22,0.1,Mobile app,IT
O002857,2024-06-24,C00715,P043,2,15.76,0.0,Amazon,DE
O002858,2024-06-24,C01737,P041,4,30.97,0.0,Website,UK
O002859,2024-06-24,C01283,P010,1,49.61,0.1,Amazon,UK
O002860,2024-06-24,C01874,P035,3,13.62,0.05,Website,DE
O002861,2024-06-24,C01307,P013,3,61.38,0.0,eBay,UK
O002862,2024-06-24,C01091,P041,3,30.71,0.0,Mobile app,FR
O002863,2024-06-25,C01793,P017,1,42.76,0.15,Amazon,FR
O002864,2024-06-25,C00621,P001,1,59.91,0.05,Mobile app,DE
O002865,2024-06-25,C01733,P012,4,47.24,0.0,Website,UK
O002866,2024-06-25,C01822,P010,2,52.3,0.15,Mobile app,DE
O002867,2024-06-25,C01455,P006,1,48.0,0.0,Website,ES
O002868,2024-06-25,C01710,P030,3,35.16,0.0,Website,UK
O002869,2024-06-25,C00709,P043,2,16.34,0.15,Mobile app,UK
O002870,2024-06-25,C01993,P022,1,40.26,0.05,Website,ES
O002871,2024-06-25,C01597,P045,4,30.04,0.05,Website,UK
O002872,2024-06-25,C00105,P025,2,48.83,0.0,Website,FR
O002873,2024-06-25,C01560,P008,4,42.54,0.1,Website,UK
O002874,2024-06-25,C01438,P020,1,58.11,0.05,Amazon,UK
O002875,2024-06-25,C00351,P014,1,50.07,0.1,Website,UK
O002876,2024-06-25,C00362,P005,2,63.56,0.15,eBay,IT
O002877,2024-06-25,C01396,P013,1,62.05,0.05,Mobile app,ES
O002878,2024-06-25,C01429,P004,1,46.71,0.0,Mobile app,UK
O002879,2024-06-26,C01869,P043,2,16.36,0.05,Website,UK
O002880,2024-06-26,C01749,P028,4,64.2,0.0,Website,DE
O002881,2024-06-26,C00549,P030,4,36.37,0.0,Amazon,FR
O002882,2024-06-26,C01819,P005,3,62.58,0.0,Website,IT
O002883,2024-06-26,C01000,P016,1,51.97,0.05,eBay,UK
O002884,2024-06-26,C01615,P031,4,18.21,0.15,Website,IT
O002885,2024-06-26,C00433,P036,1,24.35,0.0,Website,UK
O002886,2024-06-26,C01587,P031,4,18.2,0.0,Amazon,IT
O002887,2024-06-26,C01147,P044,2,27.14,0.15,Amazon,DE
O002888,2024-06-27,C00151,P028,1,64.29,0.15,Website,IT
O002889,2024-06-27,C00084,P010,2,52.93,0.1,Mobile app,UK
O002890,2024-06-27,C00700,P004,2,50.0,0.15,Website,UK
O002891,2024-06-27,C01289,P008,1,41.38,0.15,Website,DE
O002892,2024-06-27,C01154,P013,2,61.81,0.0,Amazon,FR
O002893,2024-06-27,C00211,P018,1,77.31,0.1,Website,FR
O002894,2024-06-27,C01879,P003,2,41.35,0.0,eBay,UK
O002895,2024-06-27,C00267,P008,1,44.41,0.1,Website,UK
O002896,2024-06-27,C00415,P019,1,39.53,0.1,Mobile app,FR
O002897,2024-06-27,C00992,P014,3,49.35,0.15,Amazon,UK
O002898,2024-06-27,C01167,P032,1,28.36,0.1,Website,UK
O002899,2024-06-27,C01476,P006,1,47.78,0.15,Website,UK
O002900,2024-06-27,C01322,P003,1,43.48,0.15,Website,NL
O002901,2024-06-27,C00769,P038,1,28.13,0.0,Mobile app,UK
O002902,2024-06-27,C01199,P043,4,17.12,0.0,Mobile app,UK
O002903,2024-06-27,C01624,P034,1,15.64,0.0,Website,UK
O002904,2024-06-28,C01194,P014,3,49.76,0.0,Mobile app,UK
O002905,2024-06-28,C00464,P003,1,43.43,0.05,Website,UK
O002906,2024-06-28,C01538,P011,4,55.42,0.15,Amazon,FR
O002907,2024-06-28,C01891,P030,1,36.47,0.0,Website,IT
O002908,2024-06-28,C00578,P028,1,61.93,0.0,eBay,UK
O002909,2024-06-28,C00021,P023,3,47.7,0.0,Website,FR
O002910,2024-06-28,C00477,P017,2,44.09,0.0,Website,ES
O002911,2024-06-28,C00036,P041,4,30.5,0.0,eBay,UK
O002912,2024-06-28,C00890,P011,1,57.12,0.05,Website,UK
O002913,2024-06-28,C00933,P034,2,14.48,0.05,Mobile app,UK
O002914,2024-06-28,C01679,P039,1,22.93,0.0,eBay,IT
O002915,2024-06-29,C00247,P020,3,56.09,0.0,Amazon,DE
O002916,2024-06-29,C00604,P013,1,61.14,0.15,Website,FR
O002917,2024-06-29,C00243,P017,4,43.67,0.0,Mobile app,UK
O002918,2024-06-29,C01205,P026,3,72.16,0.05,Website,DE
O002919,2024-06-29,C01872,P019,3,40.79,0.05,Amazon,FR
O002920,2024-06-29,C00107,P008,3,41.39,0.1,Website,UK
O002921,2024-06-29,C00228,P008,1,43.66,0.0,Website,DE
O002922,2024-06-29,C01770,P005,2,65.34,0.1,Amazon,ES
O002923,2024-06-29,C01280,P001,2,62.22,0.1,Mobile app,NL
O002924,2024-06-29,C01216,P031,1,17.0,0.0,Amazon,UK
O002925,2024-06-29,C00939,P016,3,52.12,0.0,eBay,UK
O002926,2024-06-29,C01434,P020,2,59.0,0.0,Website,UK
O002927,2024-06-29,C01346,P003,4,42.3,0.15,Mobile app,UK
O002928,2024-06-29,C00558,P011,1,56.01,0.05,Website,UK
O002929,2024-06-30,C01351,P031,1,16.97,0.05,Website,IT
O002930,2024-06-30,C00140,P013,2,58.53,0.15,Mobile app,UK
O002931,2024-06-30,C00003,P020,4,58.92,0.0,Amazon,DE
O002932,2024-06-30,C01793,P031,3,17.25,0.15,Mobile app,DE
O002933,2024-06-30,C00475,P045,1,28.17,0.0,Website,UK
O002934,2024-06-30,C00891,P037,1,12.22,0.0,eBay,DE
O002935,2024-06-30,C01325,P029,1,34.51,0.1,Website,UK
O002936,2024-06-30,C00725,P029,2,33.5,0.05,Website,IT
O002937,2024-06-30,C00434,P033,4,17.32,0.1,Mobile app,UK
O002938,2024-06-30,C01574,P032,2,28.44,0.0,Website,ES
O002939,2024-06-30,C00752,P035,1,14.11,0.0,Amazon,ES
O002940,2024-06-30,C01637,P011,1,56.08,0.1,eBay,NL
O002941,2024-06-30,C01096,P040,3,16.03,0.0,Website,UK
O002942,2024-06-30,C00289,P028,1,65.46,0.0,Mobile app,DE
O002943,2024-06-30,C00518,P034,1,15.0,0.15,Amazon,DE
O002944,2024-07-01,C01787,P039,2,22.52,0.0,Amazon,UK
O002945,2024-07-01,C01711,P023,4,44.98,0.0,Website,FR
O002946,2024-07-01,C00736,P022,2,40.63,0.0,Amazon,DE
O002947,2024-07-01,C00711,P041,1,29.97,0.0,Website,UK
O002948,2024-07-01,C00790,P013,2,62.79,0.0,eBay,UK
O002949,2024-07-01,C00553,P019,2,40.86,0.0,Website,UK
O002950,2024-07-01,C01642,P013,2,61.98,0.1,Mobile app,UK
O002951,2024-07-01,C01713,P004,1,46.98,0.0,Mobile app,UK
O002952,2024-07-02,C00620,P010,2,53.19,0.0,Amazon,UK
O002953,2024-07-02,C01963,P007,2,59.69,0.0,Website,FR
O002954,2024-07-02,C01735,P037,1,12.05,0.0,Mobile app,ES
O002955,2024-07-02,C00479,P041,3,31.86,0.1,Website,UK
O002956,2024-07-02,C00832,P008,2,41.95,0.0,eBay,UK
O002957,2024-07-02,C00238,P013,1,59.96,0.15,Website,UK
O002958,2024-07-02,C00580,P036,1,23.67,0.05,Website,UK
O002959,2024-07-02,C00088,P045,4,30.51,0.05,Website,UK
O002960,2024-07-02,C01307,P022,1,39.9,0.05,eBay,ES
O002961,2024-07-02,C01017,P041,3,31.72,0.0,Website,DE
O002962,2024-07-02,C01558,P007,2,65.6,0.0,eBay,UK
O002963,2024-07-02,C00128,P044,3,28.79,0.05,Website,FR
O002964,2024-07-03,C01025,P027,2,77.62,0.0,Amazon,FR
O002965,2024-07-03,C01774,P009,1,49.59,0.0,Website,UK
O002966,2024-07-03,C00349,P039,2,23.18,0.0,Website,IT
O002967,2024-07-03,C00355,P006,2,47.6,0.0,Website,ES
O002968,2024-07-03,C01418,P013,1,61.06,0.15,Website,UK
O002969,2024-07-03,C00827,P006,2,49.2,0.15,Website,UK
O002970,2024-07-03,C00650,P043,2,16.63,0.0,Website,ES
O002971,2024-07-03,C01962,P026,3,74.9,0.0,Mobile app,DE
O002972,2024-07-03,C01046,P024,1,48.21,0.1,Mobile app,UK
O002973,2024-07-03,C01142,P044,4,26.37,0.15,Website,UK
O002974,2024-07-03,C00741,P036,3,23.73,0.0,Mobile app,ES
O002975,2024-07-03,C00391,P036,1,25.3,0.0,Website,FR
O002976,2024-07-03,C01622,P010,2,51.8,0.1,Website,DE
O002977,2024-07-03,C01955,P042,3,15.27,0.15,Website,UK
O002978,2024-07-03,C01554,P013,1,61.42,0.0,Website,UK
O002979,2024-07-04,C00253,P021,2,38.41,0.0,Website,UK
O002980,2024-07-04,C00632,P016,3,48.7,0.1,Mobile app,FR
O002981,2024-07-04,C01281,P034,3,15.8,0.15,Mobile app,UK
O002982,2024-07-04,C01088,P010,1,53.25,0.0,Amazon,UK
O002983,2024-07-04,C01115,P008,1,41.72,0.1,eBay,NL
O002984,2024-07-04,C00834,P045,1,29.93,0.0,Website,DE
O002985,2024-07-04,C01478,P014,2,50.32,0.05,Mobile app,UK
O002986,2024-07-04,C00545,P044,1,28.33,0.1,Website,ES
O002987,2024-07-05,C01702,P013,1,64.19,0.05,Amazon,FR
O002988,2024-07-05,C00337,P016,1,50.07,0.0,eBay,IT
O002989,2024-07-05,C01188,P020,2,59.22,0.0,Amazon,DE
O002990,2024-07-05,C01424,P016,1,53.29,0.1,Amazon,UK
O002991,2024-07-05,C01705,P009,1,49.35,0.15,Mobile app,UK
O002992,2024-07-05,C00349,P020,1,60.43,0.05,Mobile app,IT
O002993,2024-07-05,C00984,P007,1,63.04,0.15,Mobile app,DE
O002994,2024-07-05,C01974,P031,2,17.84,0.0,Mobile app,NL
O002995,2024-07-05,C01381,P044,4,26.42,0.0,Website,UK
O002996,2024-07-05,C01741,P020,1,55.08,0.1,Amazon,UK
O002997,2024-07-05,C01575,P014,2,47.15,0.15,Website,UK
O002998,2024-07-05,C01770,P022,4,38.45,0.0,Website,IT
O002999,2024-07-05,C01440,P022,1,38.61,0.0,Website,UK
O003000,2024-07-05,C00654,P015,1,51.19,0.15,Website,UK
O003001,2024-07-05,C00254,P001,1,59.87,0.0,Amazon,FR
O003002,2024-07-05,C00690,P022,4,41.89,0.0,eBay,FR
O003003,2024-07-05,C01555,P039,1,23.49,0.0,Website,UK
O003004,2024-07-05,C01936,P016,2,51.94,0.15,Mobile app,UK
O003005,2024-07-05,C00838,P015,2,54.13,0.0,Mobile app,UK
O003006,2024-07-05,C01607,P010,1,53.39,0.0,Mobile app,UK
O003007,2024-07-05,C00780,P025,2,47.95,0.0,Mobile app,UK
O003008,2024-07-05,C00972,P031,1,17.52,0.15,eBay,FR
O003009,2024-07-05,C01500,P043,1,16.63,0.0,Website,DE
O003010,2024-07-05,C00121,P027,1,74.93,0.05,Amazon,NL
O003011,2024-07-05,C00896,P023,1,46.32,0.0,Website,UK
O003012,2024-07-06,C00693,P023,2,46.94,0.0,Website,FR
O003013,2024-07-06,C01060,P002,3,66.35,0.1,Website,UK
O003014,2024-07-06,C00878,P029,1,34.68,0.0,Website,IT
O003015,2024-07-06,C00770,P042,1,14.79,0.0,Website,FR
O003016,2024-07-06,C00181,P022,1,40.5,0.1,Website,NL
O003017,2024-07-06,C01828,P044,2,27.9,0.05,Website,DE
O003018,2024-07-06,C00478,P028,3,63.01,0.05,Mobile app,UK
O003019,2024-07-06,C01260,P013,4,62.9,0.1,Website,NL
O003020,2024-07-06,C00396,P027,1,72.81,0.0,Website,UK
O003021,2024-07-06,C01745,P032,2,27.36,0.0,Mobile app,UK
O003022,2024-07-06,C00276,P016,1,48.93,0.05,eBay,UK
O003023,2024-07-06,C00984,P042,2,14.87,0.1,Amazon,UK
O003024,2024-07-06,C01921,P018,3,71.37,0.0,Mobile app,UK
O003025,2024-07-06,C00861,P019,3,39.31,0.0,Website,IT
O003026,2024-07-06,C00746,P001,1,63.87,0.1,Website,UK
O003027,2024-07-06,C00533,P018,3,75.98,0.05,Website,UK
O003028,2024-07-06,C01881,P027,1,74.73,0.15,eBay,FR
O003029,2024-07-06,C00165,P023,1,45.71,0.0,Website,UK
O003030,2024-07-06,C00615,P033,1,16.23,0.0,Website,UK
O003031,2024-07-06,C01973,P043,2,16.72,0.1,eBay,FR
O003032,2024-07-06,C00731,P025,4,50.09,0.0,Website,UK
O003033,2024-07-07,C01117,P024,1,48.32,0.1,Website,FR
O003034,2024-07-07,C00610,P008,1,44.6,0.0,Website,UK
O003035,2024-07-07,C01370,P004,4,48.32,0.0,Website,DE
O003036,2024-07-07,C00239,P027,2,78.07,0.15,Website,UK
O003037,2024-07-07,C01041,P021,1,38.71,0.0,Mobile app,ES
O003038,2024-07-07,C01677,P036,4,25.08,0.0,Mobile app,DE
O003039,2024-07-07,C00067,P027,1,72.24,0.05,Website,ES
O003040,2024-07-07,C01517,P022,3,41.16,0.1,Website,IT
O003041,2024-07-07,C00069,P015,2,50.83,0.0,Mobile app,UK
O003042,2024-07-07,C00826,P039,3,23.22,0.15,Website,UK
O003043,2024-07-07,C00604,P039,2,24.06,0.15,Website,DE
O003044,2024-07-07,C01207,P015,1,50.94,0.0,Website,DE
O003045,2024-07-07,C00581,P039,3,24.45,0.05,Website,IT
O003046,2024-07-07,C01251,P021,1,40.91,0.1,Amazon,IT
O003047,2024-07-07,C01768,P013,1,62.96,0.0,eBay,DE
O003048,2024-07-07,C01344,P007,4,62.26,0.0,Amazon,FR
O003049,2024-07-07,C01461,P029,2,34.83,0.15,Amazon,UK
O003050,2024-07-08,C01624,P032,2,28.01,0.0,Mobile app,NL
O003051,2024-07-08,C01388,P009,2,52.61,0.15,Website,DE
O003052,2024-07-08,C00277,P016,4,51.26,0.0,Website,IT
O003053,2024-07-08,C00835,P037,1,12.42,0.0,Website,ES
O003054,2024-07-08,C01804,P035,1,14.1,0.0,Mobile app,ES
O003055,2024-07-08,C00427,P040,3,15.62,0.0,Mobile app,IT
O003056,2024-07-08,C01488,P003,1,43.24,0.0,Website,NL
O003057,2024-07-08,C00379,P001,1,63.42,0.15,Website,UK
O003058,2024-07-08,C00024,P031,1,17.95,0.1,Mobile app,UK
O003059,2024-07-08,C00151,P030,3,34.37,0.0,eBay,NL
O003060,2024-07-08,C01941,P015,4,52.85,0.05,Website,ES
O003061,2024-07-08,C01060,P045,1,28.08,0.0,Amazon,UK
O003062,2024-07-08,C01718,P017,2,43.94,0.0,Mobile app,IT
O003063,2024-07-08,C01996,P023,3,45.7,0.1,Website,ES
O003064,2024-07-08,C00062,P041,2,31.4,0.0,eBay,FR
O003065,2024-07-08,C01382,P016,2,50.42,0.1,Website,UK
O003066,2024-07-08,C00919,P041,1,29.51,0.05,Website,IT
O003067,2024-07-08,C01593,P029,1,34.02,0.05,Mobile app,IT
O003068,2024-07-08,C01097,P033,3,17.16,0.1,Mobile app,IT
O003069,2024-07-08,C00815,P002,3,70.18,0.05,Website,FR
O003070,2024-07-08,C00288,P035,3,14.17,0.15,Website,UK
O003071,2024-07-09,C01686,P035,4,14.57,0.0,eBay,DE
O003072,2024-07-09,C01247,P003,1,41.14,0.0,Amazon,IT
O003073,2024-07-09,C01569,P043,2,16.75,0.0,Website,FR
O003074,2024-07-09,C00428,P034,1,15.38,0.0,Mobile app,UK
O003075,2024-07-09,C01399,P041,2,30.84,0.0,Website,UK
O003076,2024-07-09,C00755,P002,2,65.97,0.15,Website,UK
O003077,2024-07-09,C01630,P038,1,29.07,0.1,Amazon,DE
O003078,2024-07-09,C00721,P004,4,45.61,0.0,Amazon,FR
O003079,2024-07-09,C01265,P034,4,15.36,0.1,Website,IT
O003080,2024-07-09,C01513,P015,4,52.91,0.1,eBay,ES
O003081,2024-07-09,C00936,P032,4,26.02,0.15,Website,UK
O003082,2024-07-09,C01577,P006,2,48.55,0.0,Amazon,NL
O003083,2024-07-09,C00965,P017,1,41.31,0.0,Mobile app,FR
O003084,2024-07-09,C00335,P002,3,66.26,0.0,Mobile app,UK
O003085,2024-07-09,C01873,P025,1,46.9,0.0,eBay,ES
O003086,2024-07-09,C00745,P024,1,44.32,0.15,Website,DE
O003087,2024-07-09,C01668,P017,2,40.94,0.15,Website,ES
O003088,2024-07-09,C01939,P042,3,15.5,0.0,Mobile app,FR
O003089,2024-07-10,C00430,P029,4,33.8,0.0,Website,DE
O003090,2024-07-10,C00248,P029,1,34.27,0.0,Website,FR
O003091,2024-07-10,C01242,P012,1,49.79,0.0,eBay,UK
O003092,2024-07-10,C01030,P027,4,73.17,0.0,eBay,UK
O003093,2024-07-10,C00039,P032,1,27.6,0.0,Mobile app,UK
O003094,2024-07-10,C01912,P013,2,58.79,0.0,eBay,FR
O003095,2024-07-10,C00472,P010,2,50.38,0.05,Website,FR
O003096,2024-07-10,C00361,P007,1,62.4,0.0,Website,UK
O003097,2024-07-10,C01607,P034,4,15.77,0.1,Mobile app,IT
O003098,2024-07-10,C01139,P003,2,42.59,0.15,Amazon,UK
O003099,2024-07-10,C01879,P016,4,53.14,0.0,Amazon,UK
O003100,2024-07-10,C00812,P015,1,51.29,0.0,eBay,UK
O003101,2024-07-10,C00440,P013,2,59.46,0.0,Mobile app,UK
O003102,2024-07-11,C01113,P009,3,50.29,0.0,Amazon,UK
O003103,2024-07-11,C00981,P001,1,58.51,0.0,Website,UK
O003104,2024-07-11,C01015,P029,1,35.55,0.0,Website,FR
O003105,2024-07-11,C00135,P042,1,14.78,0.15,Mobile app,UK
O003106,2024-07-11,C00604,P014,1,48.21,0.0,Mobile app,UK
O003107,2024-07-11,C01973,P044,2,28.81,0.05,Amazon,FR
O003108,2024-07-11,C00838,P008,3,41.59,0.0,Mobile app,UK
O003109,2024-07-11,C01061,P018,1,77.31,0.1,Mobile app,NL
O003110,2024-07-11,C01470,P020,1,59.1,0.1,eBay,FR
O003111,2024-07-11,C01590,P042,4,15.67,0.0,Amazon,UK
O003112,2024-07-11,C01988,P005,3,65.76,0.0,Mobile app,UK
O003113,2024-07-11,C01118,P042,1,14.95,0.05,Website,DE
O003114,2024-07-11,C00865,P033,1,17.81,0.1,Mobile app,ES
O003115,2024-07-11,C01056,P036,1,24.3,0.0,Website,UK
O003116,2024-07-12,C01497,P015,4,54.35,0.05,Amazon,ES
O003117,2024-07-12,C01023,P018,2,73.0,0.0,Mobile app,FR
O003118,2024-07-12,C01682,P040,2,15.7,0.15,Mobile app,ES
